"","confirmed","deaths","recovered","latitude","longitude","date"
"198",0.00512861117088129,9.55398938952053e-05,0.00224414243359775,-38.4161,-63.6167,2020-08-06
"199",0.0052967667780617,9.91358437948131e-05,0.00232156772987368,-38.4161,-63.6167,2020-08-07
"200",0.00543462650733792,0.000101653008724539,0.00243270505645844,-38.4161,-63.6167,2020-08-08
"201",0.00553998783939643,0.00010351840773496,0.00243270505645844,-38.4161,-63.6167,2020-08-09
"202",0.00570560380696024,0.000107069408260823,0.00243270505645844,-38.4161,-63.6167,2020-08-10
"203",0.0058638930266036,0.000112463333110235,0.00407666097712477,-38.4161,-63.6167,2020-08-11
"204",0.00603611655210794,0.000117160542666597,0.00420912678155157,-38.4161,-63.6167,2020-08-12
"205",0.00620463175427832,0.000120509271010607,0.00432489389363207,-38.4161,-63.6167,2020-08-13
"206",0.00634768313622209,0.000124217594344578,0.00447257506107159,-38.4161,-63.6167,2020-08-14
"207",0.00649743197485388,0.000126689809900558,0.00462297566562269,-38.4161,-63.6167,2020-08-15
"208",0.00662034603735985,0.000128173139234146,0.00475793616029234,-38.4161,-63.6167,2020-08-16
"209",0.00672276318543806,0.000130667829476999,0.00489611053518477,-38.4161,-63.6167,2020-08-17
"210",0.00687649004364629,0.000135926906205176,0.00502378923130772,-38.4161,-63.6167,2020-08-18
"211",0.00702691312288426,0.000142264767903234,0.00514052275492374,-38.4161,-63.6167,2020-08-19
"212",0.00721176742241098,0.000146467534348401,0.00525123306245792,-38.4161,-63.6167,2020-08-20
"213",0.0073951383926041,0.000151254642652254,0.00538956476015846,-38.4161,-63.6167,2020-08-21
"214",0.00756951948804821,0.000153906655703215,0.00552385101422194,-38.4161,-63.6167,2020-08-22
"215",0.00768980401219009,0.000156985687804754,0.00565013627975879,-38.4161,-63.6167,2020-08-23
"216",0.00788562595891061,0.000165548543503195,0.00577125236731495,-38.4161,-63.6167,2020-08-24
"217",0.00808275143746973,0.000169976056817087,0.00591538253422861,-38.4161,-63.6167,2020-08-25
"218",0.00831985938397512,0.000176179070393911,0.00604121830602801,-38.4161,-63.6167,2020-08-26
"219",0.00854694362013536,0.000180921229324018,0.00616835760966602,-38.4161,-63.6167,2020-08-27
"220",0.00881027952622102,0.000185888135122852,0.00629662064764766,-38.4161,-63.6167,2020-08-28
"221",0.00901772088605464,0.000187731059446401,0.00645517956353349,-38.4161,-63.6167,2020-08-29
"222",0.00917924646060765,0.000190068426881146,0.00660771526333748,-38.4161,-63.6167,2020-08-30
"223",0.00938846332070421,0.000194630788316273,0.00676926331257736,-38.4161,-63.6167,2020-08-31
"224",0.00962453743161346,0.000200451732216263,0.00693065403900913,-38.4161,-63.6167,2020-09-01
"225",0.00987025318319104,0.000204924194903901,0.00709143794889535,-38.4161,-63.6167,2020-09-02
"226",0.0101405337675203,0.00021038554381393,0.00724721000360899,-38.4161,-63.6167,2020-09-03
"227",0.0103806533220666,0.000216273911774538,0.00745307813536153,-38.4161,-63.6167,2020-09-04
"228",0.0106036921145898,0.000218880975451754,0.00764995639236506,-38.4161,-63.6167,2020-09-05
"229",0.0107607002770814,0.000221577937876459,0.00784663237718674,-38.4161,-63.6167,2020-09-06
"230",0.010967804516612,0.000227646103332048,0.0080321833920065,-38.4161,-63.6167,2020-09-07
"231",0.0112381075756281,0.000233849116908871,0.0082389954606077,-38.4161,-63.6167,2020-09-08
"232",0.0115136247619987,0.000239535212687626,0.00859634298188122,-38.4161,-63.6167,2020-09-09
"233",0.0117811859092164,0.000245131409718891,0.00876733039960757,-38.4161,-63.6167,2020-09-10
"234",0.0120398021310588,0.000250547809255175,0.00899259418613113,-38.4161,-63.6167,2020-09-11
"235",0.0122819893567974,0.000253132398245518,0.00920947491445123,-38.4161,-63.6167,2020-09-12
"236",0.0124855201211152,0.000255132645377175,0.0094284233139636,-38.4161,-63.6167,2020-09-13
"237",0.0127082217933353,0.000262212171742028,0.00964058435804046,-38.4161,-63.6167,2020-09-14
"238",0.0129754907696236,0.000266369988813449,0.00986375799868487,-38.4161,-63.6167,2020-09-15
"239",0.0132378602641738,0.000272303306147802,0.0100745705615494,-38.4161,-63.6167,2020-09-16
"240",0.013523311262142,0.000280034598431959,0.0102562559302271,-38.4161,-63.6167,2020-09-17
"241",0.0137917713968346,0.000284439637058979,0.0105021065299259,-38.4161,-63.6167,2020-09-18
"242",0.0140002465922644,0.000287653517281753,0.0107446308759676,-38.4161,-63.6167,2020-09-19
"243",0.0141897306772868,0.000293362087747381,0.0109728388464714,-38.4161,-63.6167,2020-09-20
"244",0.0143871033774015,0.000303003728415704,0.0114297941799641,-38.4161,-63.6167,2020-09-21
"245",0.0146574064364177,0.000313566831245802,0.0116245373417147,-38.4161,-63.6167,2020-09-22
"246",0.0149411493581836,0.000323096098479763,0.0118101333059082,-38.4161,-63.6167,2020-09-23
"247",0.0152438159662962,0.000331861226360057,0.0120596697542541,-38.4161,-63.6167,2020-09-24
"248",0.0155352901803463,0.000341795037957723,0.0122919456430819,-38.4161,-63.6167,2020-09-25
"249",0.0157881079329756,0.000349324058060027,0.0125069160230179,-38.4161,-63.6167,2020-09-26
"250",0.0159868066396158,0.000353953843555772,0.012719211915216,-38.4161,-63.6167,2020-09-27
